file_path,audio_group,filename,sentence_id,variant,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,f0_mean,f0_std,voiced_ratio,jitter,shimmer,hnr,zcr_mean,zcr_std,rms_mean,rms_std
data\raw\data_store\audio177\arctic_a0177(6).wav,audio177,arctic_a0177(6).wav,0177,6,-220.987015,73.836327,-1.443976,53.734249,-22.591808,-7.217184,-18.726107,-13.341233,-20.581614,-12.511752,-10.830144,-11.645325,-7.325171,237.294,34.793,0.9783,0.02134,0.363,0.455,0.090926,0.086701,0.174662,0.068396
data\raw\data_store\audio177\arctic_a0177(7).wav,audio177,arctic_a0177(7).wav,0177,7,-201.461685,84.791374,8.532634,29.703156,-26.984993,5.389103,-23.514479,-1.331076,-12.299987,0.660943,-18.756624,7.785942,-12.773551,178.241,17.83,0.9589,0.01768,0.31777,0.4,0.109757,0.100449,0.132508,0.047731
data\raw\data_store\audio177\arctic_a0177.wav,audio177,arctic_a0177.wav,0177,0,-243.273209,80.620407,9.668058,45.523918,-23.826014,8.551686,-9.337813,-6.379034,-8.429607,-11.379734,-6.898358,-1.6453,-9.459415,190.126,16.334,0.9647,0.02055,0.32124,5.283,0.11685,0.138818,0.157188,0.05536
data\raw\data_store\audio178\arctic_a0178(1).wav,audio178,arctic_a0178(1).wav,0178,1,-246.217667,60.121544,9.725061,41.682648,-22.922672,8.329228,-16.092665,1.89969,-21.539343,-3.32459,-13.724201,-6.811493,-0.477045,228.936,36.153,0.8553,0.03819,0.37453,-4.561,0.134264,0.159009,0.102662,0.062226
data\raw\data_store\audio178\arctic_a0178(3).wav,audio178,arctic_a0178(3).wav,0178,3,-225.453827,93.548431,13.576014,37.250092,-5.516436,-5.758886,-9.995597,-6.477341,-14.887086,-7.094431,-4.980895,-1.558392,-8.11317,199.372,22.409,0.9725,0.03425,0.41774,1.725,0.104994,0.132102,0.094623,0.041093
data\raw\data_store\audio178\arctic_a0178(4).wav,audio178,arctic_a0178(4).wav,0178,4,-237.981995,86.049187,-6.917908,47.440613,-14.117133,-6.258239,-15.785279,-10.208713,-16.694666,-4.162792,-4.263878,-3.077649,-2.321352,204.903,23.712,0.9623,0.02918,0.44327,-0.735,0.127355,0.152823,0.088338,0.042524
data\raw\data_store\audio178\arctic_a0178(5).wav,audio178,arctic_a0178(5).wav,0178,5,-259.18988,76.366135,-18.260204,59.337624,-13.929354,-1.190669,-7.771073,-26.152161,-10.594224,-22.301603,-7.69886,-7.527041,-12.763891,183.56,20.834,0.9231,0.02612,0.50676,-3.775,0.13084,0.140737,0.063829,0.03133
data\raw\data_store\audio178\arctic_a0178(6).wav,audio178,arctic_a0178(6).wav,0178,6,-231.974655,93.668434,1.376457,42.471592,-19.552858,-2.880383,-16.584961,-16.588064,-21.433386,-12.829123,-13.046746,-8.444206,-3.64609,218.562,32.481,0.9618,0.02629,0.43633,-1.125,0.094369,0.128134,0.1358,0.072081
data\raw\data_store\audio178\arctic_a0178(7).wav,audio178,arctic_a0178(7).wav,0178,7,-222.401703,85.649002,6.163831,36.522514,-18.168341,-4.749044,-19.149403,-2.055881,-11.319762,3.448465,-16.49037,6.383029,-14.412623,171.106,16.471,0.9712,0.02143,0.40113,-1.842,0.105718,0.129543,0.103559,0.044877
data\raw\data_store\audio178\arctic_a0178.wav,audio178,arctic_a0178.wav,0178,0,-254.425613,95.978767,11.482345,47.732819,-17.184128,2.295958,-5.267514,-11.017708,-9.547976,-10.442865,-3.912062,-5.423945,-10.905931,181.123,17.059,0.9841,0.03405,0.42659,5.136,0.098921,0.132113,0.131493,0.055624
data\raw\data_store\audio179\arctic_a0179(1).wav,audio179,arctic_a0179(1).wav,0179,1,-255.362915,71.623894,-16.146013,25.602728,-23.485157,6.159589,-20.348137,8.351436,-12.839082,3.028436,-13.068755,-5.464491,-3.186222,221.493,33.798,0.8736,0.03563,0.35374,-2.345,0.118276,0.110123,0.074962,0.046941
data\raw\data_store\audio179\arctic_a0179(3).wav,audio179,arctic_a0179(3).wav,0179,3,-203.304596,95.280975,-1.164164,18.655756,-4.991592,-4.66769,-10.242926,-1.981904,-10.451591,-4.918746,-5.205832,-3.091634,-6.229743,199.202,13.826,0.9474,0.01917,0.22364,0.723,0.109049,0.114296,0.116599,0.056072
data\raw\data_store\audio179\arctic_a0179(4).wav,audio179,arctic_a0179(4).wav,0179,4,-186.232986,106.224274,-38.381149,21.210787,-12.466753,-5.274303,-14.402339,-5.591444,-6.242966,-3.615576,-1.848091,-7.350662,-2.887113,201.085,24.6,1.0,0.03031,0.31378,-2.12,0.121196,0.110608,0.111544,0.052117
data\raw\data_store\audio179\arctic_a0179(5).wav,audio179,arctic_a0179(5).wav,0179,5,-199.220062,93.543854,-37.111042,31.87883,-12.486595,-1.069583,-5.529564,-21.86244,-0.335032,-12.807799,-5.680236,-7.639914,-11.581185,181.348,17.661,0.8765,0.03589,0.35348,-6.282,0.128399,0.117319,0.095059,0.05186
data\raw\data_store\audio179\arctic_a0179(6).wav,audio179,arctic_a0179(6).wav,0179,6,-244.688461,94.52018,-14.315371,39.612434,-22.48687,-7.765939,-19.795628,-13.523411,-17.464334,-9.877197,-8.660666,-8.335444,-4.799761,222.927,37.003,0.9747,0.03782,0.33038,-4.359,0.098203,0.103516,0.136955,0.081937
data\raw\data_store\audio179\arctic_a0179(7).wav,audio179,arctic_a0179(7).wav,0179,7,-204.11937,91.506317,-9.849317,20.115414,-13.074045,-2.03011,-19.060852,6.047505,-4.319277,1.67324,-17.366451,3.020707,-15.912565,177.519,16.126,0.9333,0.01849,0.23237,-3.181,0.117339,0.115826,0.126431,0.058596
data\raw\data_store\audio179\arctic_a0179.wav,audio179,arctic_a0179.wav,0179,0,-213.032257,94.17202,-15.612056,32.252335,-21.494589,1.429685,-4.43946,-2.789024,-2.48143,-6.83646,-7.143567,-5.556116,-12.775918,185.227,20.587,1.0,0.03221,0.27587,6.108,0.10533,0.133119,0.164824,0.075931
data\raw\data_store\audio18\arctic_a0018(1).wav,audio18,arctic_a0018(1).wav,0018,1,-209.663345,49.573853,16.486408,22.362566,-27.934614,18.337713,-18.777782,7.908207,-23.009323,0.583141,-15.46214,-1.898772,-7.974826,240.987,30.353,1.0,0.03107,0.40492,-1.723,0.13371,0.119676,0.132152,0.055595
data\raw\data_store\audio18\arctic_a0018(3).wav,audio18,arctic_a0018(3).wav,0018,3,-213.958725,76.099136,25.422331,32.754192,-17.171097,1.70013,-10.511217,-9.23731,-12.508003,-2.828054,-6.880358,-3.608904,-6.690779,213.25,26.485,0.9756,0.03489,0.36371,3.365,0.134198,0.114152,0.120013,0.047154
data\raw\data_store\audio18\arctic_a0018(4).wav,audio18,arctic_a0018(4).wav,0018,4,-176.05011,75.50132,-16.055346,41.118881,-22.568995,-6.464541,-20.64019,-18.992895,-4.140085,-1.384172,-9.410922,0.758707,-1.976035,218.723,29.196,0.9697,0.02202,0.46666,0.664,0.165628,0.097761,0.12151,0.043601
data\raw\data_store\audio18\arctic_a0018(5).wav,audio18,arctic_a0018(5).wav,0018,5,-206.883224,78.163445,-7.553424,46.890385,-12.894746,7.937968,5.128957,-19.89262,-3.756101,-13.142385,-13.649582,-3.362269,-7.027763,173.836,15.808,0.7209,0.03095,0.45715,1.147,0.144331,0.102181,0.109423,0.055892
data\raw\data_store\audio18\arctic_a0018(6).wav,audio18,arctic_a0018(6).wav,0018,6,-209.474365,76.439438,4.266068,39.640984,-24.851391,0.881679,-20.481018,-20.347704,-17.390167,-7.298338,-17.226231,-8.175063,-13.51637,210.918,24.198,1.0,0.03544,0.40658,2.765,0.090983,0.076482,0.151136,0.05999
data\raw\data_store\audio18\arctic_a0018(7).wav,audio18,arctic_a0018(7).wav,0018,7,-232.141342,81.840271,8.579741,22.178038,-21.912611,5.333249,-10.383384,-7.99859,-8.134835,-3.561583,-22.274132,5.197044,-18.017664,190.667,19.031,0.9756,0.02729,0.38375,2.5,0.120012,0.105796,0.130857,0.040716
data\raw\data_store\audio18\arctic_a0018.wav,audio18,arctic_a0018.wav,0018,0,-245.153564,72.033897,4.308656,30.457346,-15.695056,5.492896,-2.332611,-5.194545,-1.78415,-11.257911,-10.387099,-1.595084,-11.846181,186.054,18.829,0.9792,0.02481,0.33005,5.849,0.107422,0.127539,0.172643,0.067124
data\raw\data_store\audio19\arctic_a0019(1).wav,audio19,arctic_a0019(1).wav,0019,1,-196.548416,75.432587,-2.652102,36.83482,-15.45689,10.982122,-22.846041,6.857444,-16.079628,-1.372352,-14.965443,-0.4171,-1.430416,226.22,30.416,0.906,0.03138,0.46742,-0.352,0.131555,0.114196,0.107035,0.050858
data\raw\data_store\audio19\arctic_a0019(3).wav,audio19,arctic_a0019(3).wav,0019,3,-226.292511,90.888489,12.614502,21.941692,-7.946852,5.887905,-15.051298,-13.342119,-11.972003,-2.211954,-6.086202,-6.197465,-4.076011,217.041,37.636,0.9643,0.03232,0.35191,-1.941,0.093587,0.090911,0.103416,0.046765
data\raw\data_store\audio19\arctic_a0019(4).wav,audio19,arctic_a0019(4).wav,0019,4,-201.302963,95.952095,-7.818005,20.800879,-15.534102,3.899892,-25.6381,-15.566874,-4.52136,-0.225406,-8.036436,-1.648231,-2.880205,215.905,33.384,1.0,0.03189,0.54902,-5.221,0.118552,0.073306,0.103683,0.046287
data\raw\data_store\audio19\arctic_a0019(5).wav,audio19,arctic_a0019(5).wav,0019,5,-288.380432,69.496147,-9.896564,26.007149,-10.935006,10.545088,-13.822457,-25.625313,-4.415156,-9.324083,-14.91165,-2.802711,-9.511613,178.657,27.926,0.8174,0.03812,0.50213,-7.995,0.165026,0.140109,0.042886,0.026255
data\raw\data_store\audio19\arctic_a0019(6).wav,audio19,arctic_a0019(6).wav,0019,6,-238.122498,100.187149,-3.708238,29.652287,-18.250349,-2.853655,-29.126135,-18.05106,-15.352015,-4.957946,-15.758841,-7.925375,-4.840677,217.347,33.173,1.0,0.02855,0.44925,-4.258,0.094722,0.079169,0.110655,0.058061
data\raw\data_store\audio19\arctic_a0019(7).wav,audio19,arctic_a0019(7).wav,0019,7,-238.018021,93.607727,-4.126784,10.425947,-12.961311,5.862926,-24.311174,-6.984546,-6.917089,1.237251,-16.921757,3.30653,-14.738273,187.953,14.6,0.9706,0.01965,0.35845,0.127,0.128856,0.136094,0.093893,0.046564
data\raw\data_store\audio19\arctic_a0019.wav,audio19,arctic_a0019.wav,0019,0,-251.063309,96.171799,0.855827,21.51367,-14.895967,8.357482,-10.654916,-11.46552,-4.225278,-6.440839,-8.85753,-1.09165,-11.468098,185.445,15.336,0.9912,0.0216,0.38284,3.35,0.102992,0.106004,0.121001,0.051916
data\raw\data_store\audio2\arctic_a0002(1).wav,audio2,arctic_a0002(1).wav,0002,1,-203.189301,66.412308,-7.341485,35.661385,-21.417076,3.029073,-23.232811,-0.121121,-23.835028,-2.076511,-11.577956,-7.599803,-6.697489,217.713,24.823,0.9307,0.02763,0.49333,-3.307,0.173184,0.153413,0.102397,0.057691
data\raw\data_store\audio2\arctic_a0002(3).wav,audio2,arctic_a0002(3).wav,0002,3,-223.216049,76.631058,13.030855,24.331982,-9.96184,2.745595,-15.885487,-10.147733,-10.035563,1.03163,-6.388075,-4.817075,-1.609923,223.412,29.847,0.8692,0.02704,0.49246,-3.299,0.135481,0.131604,0.075746,0.037771
data\raw\data_store\audio2\arctic_a0002(4).wav,audio2,arctic_a0002(4).wav,0002,4,-218.401962,93.822205,-6.022599,31.248732,-13.885096,4.033084,-14.255481,-10.312417,-8.656508,-2.025741,-3.086323,-0.153358,3.09673,187.927,23.069,0.8911,0.02909,0.57023,-8.267,0.130089,0.101619,0.078994,0.04654
data\raw\data_store\audio2\arctic_a0002(5).wav,audio2,arctic_a0002(5).wav,0002,5,-251.15538,80.946442,-1.514009,28.60824,-11.215088,9.019885,-7.778787,-13.803921,-3.389622,-4.899955,-16.144901,-1.623051,-11.362268,167.312,25.194,0.8333,0.04089,0.5489,-6.563,0.164058,0.145697,0.057964,0.03988
data\raw\data_store\audio2\arctic_a0002(6).wav,audio2,arctic_a0002(6).wav,0002,6,-245.631409,104.002541,-5.940128,27.859337,-17.749233,-3.436255,-26.286144,-12.194853,-15.832535,-2.956336,-8.585357,-7.607384,-3.031924,210.437,25.139,0.9217,0.02671,0.50173,-3.22,0.092545,0.095109,0.100829,0.052944
data\raw\data_store\audio2\arctic_a0002(7).wav,audio2,arctic_a0002(7).wav,0002,7,-231.773224,98.462372,2.677861,20.831818,-15.778307,3.843177,-9.634976,-0.207235,-7.697584,2.802709,-19.605854,2.659878,-11.728253,175.7,19.317,0.9057,0.02161,0.47158,-0.883,0.137135,0.136868,0.091122,0.044291
data\raw\data_store\audio2\arctic_a0002.wav,audio2,arctic_a0002.wav,0002,0,-240.870316,95.158897,2.6721,24.27475,-11.101346,5.940976,-5.249266,-6.801594,-3.29064,-6.392614,-10.733569,-3.161567,-9.12854,183.304,22.88,0.9545,0.03276,0.42644,0.945,0.128119,0.130732,0.116583,0.055536
data\raw\data_store\audio20\arctic_a0020(1).wav,audio20,arctic_a0020(1).wav,0020,1,-262.795044,67.94178,10.076658,35.551842,-11.38322,5.945722,-14.009882,4.084963,-18.152933,-2.978605,-11.26567,-4.442501,-2.010958,239.411,45.634,0.8707,0.03081,0.33145,1.325,0.146044,0.179893,0.099408,0.051272
data\raw\data_store\audio20\arctic_a0020(3).wav,audio20,arctic_a0020(3).wav,0020,3,-223.764847,79.598915,33.801395,24.334072,-4.857245,3.118152,-14.799539,-9.909904,-14.605083,-4.178783,-7.057181,-6.16441,-4.802373,209.267,22.425,0.9216,0.02676,0.35464,1.893,0.136495,0.157708,0.117522,0.041083
data\raw\data_store\audio20\arctic_a0020(4).wav,audio20,arctic_a0020(4).wav,0020,4,-238.935623,74.186737,7.082087,35.794926,-19.160273,-3.678558,-21.91119,-12.066667,-13.349116,-6.127666,-7.371082,-3.503547,-4.247689,212.323,45.933,0.9383,0.04398,0.407,-5.612,0.136066,0.133965,0.082027,0.036712
data\raw\data_store\audio20\arctic_a0020(5).wav,audio20,arctic_a0020(5).wav,0020,5,-242.976959,76.171852,12.179308,33.856499,-7.418333,5.957135,-8.965249,-20.992662,-10.913983,-16.619926,-19.151566,-4.572429,-12.411658,166.073,26.304,0.9032,0.0325,0.38629,-3.264,0.15303,0.150992,0.073008,0.035178
data\raw\data_store\audio20\arctic_a0020(6).wav,audio20,arctic_a0020(6).wav,0020,6,-226.523407,88.129486,6.061971,39.003395,-12.935854,-6.130734,-25.525026,-13.953473,-17.05006,-5.368693,-17.002439,-10.481006,-5.484112,215.717,24.296,0.9906,0.02799,0.34111,-0.645,0.079422,0.080507,0.150796,0.06668
data\raw\data_store\audio20\arctic_a0020(7).wav,audio20,arctic_a0020(7).wav,0020,7,-253.024643,76.573936,12.426135,18.107237,-11.300374,3.221542,-17.943064,-4.581362,-13.286517,-2.444054,-18.612574,6.075758,-13.049402,186.046,21.233,0.9565,0.0276,0.30201,-0.585,0.1382,0.166483,0.090816,0.041848
data\raw\data_store\audio20\arctic_a0020.wav,audio20,arctic_a0020.wav,0020,0,-255.061249,85.344734,12.805191,31.85568,-16.099888,5.647241,-7.296859,-8.706906,-7.674402,-11.665495,-10.439433,-2.469752,-14.161524,188.18,16.38,0.9905,0.02094,0.25892,7.626,0.09566,0.136976,0.151949,0.053648
data\raw\data_store\audio21\arctic_a0021(1).wav,audio21,arctic_a0021(1).wav,0021,1,-190.312668,64.807838,-2.518236,47.786892,-27.666504,-0.313346,-21.861603,5.833844,-22.920307,-4.785947,-9.592675,-3.847787,-2.379703,235.257,39.917,0.9615,0.03145,0.43959,-5.085,0.109454,0.080581,0.124503,0.060804
data\raw\data_store\audio21\arctic_a0021(3).wav,audio21,arctic_a0021(3).wav,0021,3,-221.851807,84.235138,11.764488,46.602444,-12.164059,-5.831209,-11.223955,-4.499764,-15.366425,0.032731,-1.443022,-5.028454,-4.048422,207.826,54.641,0.8889,0.04981,0.4229,-6.216,0.081995,0.060295,0.091799,0.041093
data\raw\data_store\audio21\arctic_a0021(4).wav,audio21,arctic_a0021(4).wav,0021,4,-206.826691,85.141487,-15.544752,41.078636,-19.553137,-13.271643,-21.39929,-7.215502,-7.36173,-9.805665,-1.442459,-8.039736,-2.294482,209.014,27.196,0.9839,0.0159,0.3823,-3.742,0.124495,0.100528,0.110229,0.050168
data\raw\data_store\audio21\arctic_a0021(5).wav,audio21,arctic_a0021(5).wav,0021,5,-223.045563,80.540863,-14.712955,48.764114,-16.040499,-1.593774,-9.115749,-20.76528,-8.891127,-17.280693,-9.637722,-4.226784,-10.05851,176.808,28.9,0.875,0.03039,0.43861,-10.729,0.14174,0.109272,0.080941,0.039261
data\raw\data_store\audio21\arctic_a0021(6).wav,audio21,arctic_a0021(6).wav,0021,6,-210.865143,87.157021,-6.534326,58.456299,-19.227917,-18.717169,-27.469976,-10.928355,-19.458475,-5.933765,-7.793672,-10.68251,-4.021158,237.807,39.183,1.0,0.03173,0.43977,-1.581,0.084575,0.094364,0.1625,0.071552
data\raw\data_store\audio21\arctic_a0021(7).wav,audio21,arctic_a0021(7).wav,0021,7,-257.598938,88.870422,-2.059755,35.021973,-17.65148,-7.666556,-16.440744,-2.358382,-8.162464,-3.631263,-13.272545,3.021285,-14.041649,192.727,18.514,1.0,0.02221,0.38831,-6.886,0.096329,0.085362,0.089573,0.049926
data\raw\data_store\audio21\arctic_a0021.wav,audio21,arctic_a0021.wav,0021,0,-237.633347,95.858841,5.331296,43.094124,-23.689554,1.98434,-7.08567,-6.235883,-11.617712,-7.722309,-5.160678,-5.19046,-10.805148,190.454,27.057,0.9625,0.02397,0.47392,-0.364,0.098164,0.098294,0.129405,0.049074
data\raw\data_store\audio22\arctic_a0022(1).wav,audio22,arctic_a0022(1).wav,0022,1,-196.788193,77.297264,-5.90628,38.372375,-18.665241,9.402597,-20.072802,9.691397,-11.269507,-0.311953,-10.718116,-3.49171,-2.987365,215.209,21.604,0.9592,0.02139,0.38692,-1.286,0.11702,0.120688,0.119674,0.05379
data\raw\data_store\audio22\arctic_a0022(3).wav,audio22,arctic_a0022(3).wav,0022,3,-216.017044,101.090767,4.489533,15.746654,-6.922709,4.347927,-12.715373,-7.653845,-11.630332,-3.138785,-4.76031,-3.502022,-6.205995,221.009,32.862,0.9124,0.02858,0.36719,-1.522,0.089029,0.077643,0.097388,0.045187
data\raw\data_store\audio22\arctic_a0022(4).wav,audio22,arctic_a0022(4).wav,0022,4,-221.753693,104.446472,-12.70247,20.584541,-15.402688,5.400751,-21.522066,-8.592859,-6.860685,-8.711455,-4.48368,-4.460403,-0.283074,202.953,21.211,0.9055,0.02641,0.46243,-3.228,0.109149,0.080473,0.092997,0.047425
data\raw\data_store\audio22\arctic_a0022(5).wav,audio22,arctic_a0022(5).wav,0022,5,-270.888031,92.031998,-19.339352,19.155964,-9.81993,4.120362,-9.658757,-24.315994,-2.432739,-10.644492,-12.038541,0.667139,-13.453281,180.847,32.589,0.7899,0.04227,0.41465,-6.471,0.129617,0.088648,0.057397,0.03654
data\raw\data_store\audio22\arctic_a0022(6).wav,audio22,arctic_a0022(6).wav,0022,6,-214.021759,103.586067,-12.600607,35.075859,-18.420038,-7.702255,-25.539381,-18.489622,-13.819262,-4.180802,-9.981232,-11.530323,-5.079798,218.215,33.013,0.9783,0.02581,0.39953,-4.308,0.079619,0.065105,0.147847,0.072328
data\raw\data_store\audio22\arctic_a0022(7).wav,audio22,arctic_a0022(7).wav,0022,7,-234.422897,101.002594,-6.453955,7.041954,-17.060446,2.800051,-21.412289,-3.293259,-7.204578,-0.70899,-15.523295,0.709556,-11.36797,193.813,20.294,0.9919,0.02803,0.36241,-4.241,0.101247,0.072823,0.099332,0.048909
data\raw\data_store\audio22\arctic_a0022.wav,audio22,arctic_a0022.wav,0022,0,-241.692322,111.94046,-6.94875,20.510904,-13.645319,8.298151,-7.395629,-6.982268,-1.995689,-10.923565,-6.088939,-1.613027,-11.345033,190.195,19.997,0.9863,0.02856,0.34842,3.06,0.085157,0.079907,0.131171,0.058934
data\raw\data_store\audio23\arctic_a0023(1).wav,audio23,arctic_a0023(1).wav,0023,1,-209.564499,66.65506,0.39958,36.634136,-20.526407,4.494471,-19.913626,6.860313,-23.116749,-1.478321,-11.448731,-3.655023,-3.119354,232.352,30.085,0.9778,0.03233,0.4424,-0.163,0.140536,0.144669,0.107474,0.045369
data\raw\data_store\audio23\arctic_a0023(3).wav,audio23,arctic_a0023(3).wav,0023,3,-193.57106,80.718796,26.122353,30.556488,-10.921844,1.49018,-11.414738,-7.506279,-14.906274,-2.275839,-4.943741,-3.264022,-3.287146,213.579,43.651,0.8072,0.03702,0.42135,-0.543,0.11358,0.123897,0.115215,0.055179
data\raw\data_store\audio23\arctic_a0023(4).wav,audio23,arctic_a0023(4).wav,0023,4,-209.623917,86.183228,-3.562434,41.837982,-18.997244,-2.495267,-19.980909,-13.218408,-10.243321,-6.815837,-4.587471,-3.823317,-0.582647,212.797,35.648,0.9504,0.03249,0.4859,-3.141,0.111774,0.08562,0.091241,0.03682
data\raw\data_store\audio23\arctic_a0023(5).wav,audio23,arctic_a0023(5).wav,0023,5,-218.557449,77.436401,-11.733268,44.703369,-15.789027,7.360191,-8.475844,-22.300308,-7.612732,-18.933609,-14.162107,-3.1565,-11.597817,171.954,21.762,0.8766,0.02903,0.45363,-1.884,0.142536,0.109515,0.078219,0.040871
data\raw\data_store\audio23\arctic_a0023(6).wav,audio23,arctic_a0023(6).wav,0023,6,-202.488846,91.602463,-6.027391,48.840202,-23.323851,-10.046562,-27.839825,-16.360762,-18.944382,-10.89918,-7.776857,-10.496305,-4.566582,232.709,29.797,0.9872,0.02438,0.47716,0.299,0.105658,0.111414,0.153081,0.063906
data\raw\data_store\audio23\arctic_a0023(7).wav,audio23,arctic_a0023(7).wav,0023,7,-221.950424,84.262054,7.390624,25.887186,-21.69857,-0.499831,-21.257612,-5.028888,-12.578935,1.537281,-18.166531,3.519909,-8.263804,190.372,16.436,0.9726,0.02784,0.44899,0.845,0.142052,0.129876,0.096422,0.045045
data\raw\data_store\audio23\arctic_a0023.wav,audio23,arctic_a0023.wav,0023,0,-235.136353,86.153419,14.475295,29.914972,-15.800367,2.832405,-7.184475,-6.228729,-7.991803,-11.375147,-7.449008,-3.280542,-8.912886,190.687,19.532,0.9828,0.02999,0.40932,3.576,0.119207,0.133938,0.146193,0.068884
data\raw\data_store\audio24\arctic_a0024(1).wav,audio24,arctic_a0024(1).wav,0024,1,-254.777756,56.707748,7.927479,40.608669,-18.612661,11.27422,-19.645844,7.431266,-18.839891,0.258126,-12.180357,-4.948033,-1.960354,225.482,31.372,0.8955,0.03658,0.44512,0.943,0.170159,0.169909,0.072469,0.036946
data\raw\data_store\audio24\arctic_a0024(3).wav,audio24,arctic_a0024(3).wav,0024,3,-203.852737,75.881088,24.576506,30.205175,-6.853585,5.737155,-14.23186,-5.779223,-15.935562,-1.750864,-7.007264,-3.236525,-5.339252,227.436,29.708,0.8182,0.03221,0.48689,1.494,0.125601,0.12462,0.104519,0.048308
data\raw\data_store\audio24\arctic_a0024(4).wav,audio24,arctic_a0024(4).wav,0024,4,-232.560989,75.800407,-12.491371,31.625359,-12.05048,2.255735,-20.847212,-16.384912,-7.606138,-6.527568,-3.3045,-4.960242,-2.502494,235.089,35.205,0.94,0.03014,0.53732,-0.357,0.141378,0.100608,0.089817,0.048709
data\raw\data_store\audio24\arctic_a0024(5).wav,audio24,arctic_a0024(5).wav,0024,5,-223.883545,66.218781,-9.361451,33.983852,-10.57904,5.884543,-10.261345,-22.200481,-9.357834,-15.776377,-13.2746,-4.746391,-15.422839,184.863,29.278,0.8696,0.0417,0.4998,-4.304,0.164595,0.130022,0.082974,0.046007
data\raw\data_store\audio24\arctic_a0024(6).wav,audio24,arctic_a0024(6).wav,0024,6,-209.897202,81.615982,0.536684,41.458694,-12.057549,-4.169597,-25.164042,-15.382619,-15.483361,-3.333236,-11.393036,-9.033662,-4.522917,240.914,28.014,0.936,0.03415,0.49119,1.267,0.117894,0.121395,0.1643,0.077935
data\raw\data_store\audio24\arctic_a0024(7).wav,audio24,arctic_a0024(7).wav,0024,7,-215.628662,76.730453,-0.417556,29.585745,-16.81847,2.483387,-21.115944,-4.935319,-12.046351,1.352323,-15.947535,2.56494,-10.242709,192.972,16.39,0.8938,0.0225,0.42969,1.875,0.146905,0.127885,0.105929,0.047631
